Filename,Word,Count
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,changes,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,opened,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,vast,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,opportunities,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,people,40
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,presented,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,with,34
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,stiff,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,challenges,12
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,While,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,living,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,better,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,too,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,many,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,citizens,8
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,working,24
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,harder,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,just,9
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,keep,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,rightly,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,concerned,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,about,12
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,security,6
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,must,30
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,answer,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,here,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,questions,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,First,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,how,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,do,38
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,make,26
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,dream,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,opportunity,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,reality,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,who,28
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,willing,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,work,35
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Second,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,preserve,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,old,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,enduring,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,into,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,third,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,meet,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,these,14
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,together,18
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,one,19
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,know,12
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,big,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,does,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,answers,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,theres,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,program,6
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,every,22
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,problem,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,worked,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,give,11
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,smaller,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,less,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,bureaucratic,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Washington,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,that,71
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,lives,11
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,within,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,its,10
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,means,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,era,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,But,22
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,cannot,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,back,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,when,8
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,were,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,left,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,fend,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,themselves,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Instead,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,forward,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,nation,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,face,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Selfreliance,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,teamwork,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,opposing,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,virtues,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,both,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,believe,8
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,oldfashioned,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,way,12
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,through,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,State,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,local,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,governments,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,workplace,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,religious,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,charitable,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,civic,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,associations,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,goal,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,be,23
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,enable,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,own,10
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,stronger,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,educational,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,economic,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,safer,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,streets,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,cleaner,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,environment,6
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,To,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,improve,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,ask,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,ourselves,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,expect,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,each,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,other,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Here,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,this,33
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,place,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,responsibility,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,begins,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,balancing,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,budget,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,fair,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,There,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,now,18
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,broad,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,bipartisan,8
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,agreement,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,permanent,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,deficit,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,spending,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,come,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,end,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,compliment,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Republican,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,membership,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,energy,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,determination,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,brought,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,task,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Democrats,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,passing,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,largest,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,reduction,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,plan,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,history,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,1993,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,which,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,already,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,cut,13
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,half,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Since,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,begun,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,see,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,benefits,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Lower,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,interest,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,made,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,easier,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,borrow,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,invest,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,create,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,cost,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,home,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,mortgages,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,car,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,payments,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,credit,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,card,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,ordinary,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,finish,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,job,6
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,balance,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Though,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,differences,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,remain,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,among,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,us,28
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,significant,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,total,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,proposed,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,savings,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,common,6
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,plans,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,enough,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,using,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,numbers,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,your,12
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Congressional,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Budget,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Office,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,7,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,provide,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,modest,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,tax,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,cuts,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,real,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,They,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,will,18
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,require,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,sacrifice,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,everyone,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,undermine,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,obligations,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,parents,13
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,children,33
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,endangering,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Medicare,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,or,10
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Medicaid,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,education,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,raising,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,taxes,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,said,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,before,8
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,let,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,say,17
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,again,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,good,15
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,ideas,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,out,11
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,negotiations,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,learned,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,lot,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Republicans,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,view,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,debate,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,side,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,could,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,embrace,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,ought,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,resolve,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,remaining,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,am,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,ready,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,tomorrow,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,consider,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,should,26
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,at,11
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,least,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,enact,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,balanced,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,lower,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,brighter,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,deficits,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,yesterdays,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,legacy,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,look,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,today,6
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,beyond,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,burdens,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,yesterday,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Nation,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,was,11
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,built,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,promises,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,never,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,fail,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,That,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,key,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,individual,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,dreams,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,realized,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,efforts,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Tonight,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,want,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,speak,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,challenge,40
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,cherish,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,strengthen,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Family,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,foundation,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,life,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,If,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Before,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Id,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,moment,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,family,7
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,person,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,taught,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,anyone,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,else,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,25,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,importance,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,wonderful,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,wife,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,magnificent,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,mother,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,great,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Lady,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Hillary,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,All,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,taking,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Ive,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,heard,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Mrs,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Gore,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,hard,9
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,parent,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,even,8
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,child,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,So,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,roles—our,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,media,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,schools,10
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,teachers,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,communities,10
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,churches,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,synagogues,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,governments—all,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,help,10
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Godgiven,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,capacities,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,movies,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,CDs,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,television,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,shows,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,youd,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,grandchildren,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,enjoy,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,call,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,pass,6
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,requirement,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Vchip,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,TV,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,sets,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,so,11
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,can,31
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,screen,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,programs,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,inappropriate,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,When,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,control,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,what,10
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,young,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,censorship,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,enabling,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,assume,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,personal,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,childrens,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,upbringing,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,urge,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,part,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,telecommunications,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,bill,9
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,pending,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,It,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,support,11
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,broadcast,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,industry,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,done,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,identify,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,ways,3
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,protect,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,invite,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,leaders,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,major,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,corporations,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,entertainment,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,White,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,House,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,next,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,month,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,positive,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,concrete,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,market,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,cigarettes,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,year,12
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,smoking,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,though,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,against,5
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,law,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Three,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,thousand,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,shortened,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,result,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,administration,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,taken,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,steps,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,stop,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,massive,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,marketing,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,campaigns,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,appeal,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,simply,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,Market,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,products,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,adults,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,if,10
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,wish,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,draw,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,line,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,trapped,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,long,6
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,For,4
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,system,2
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,undermined,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,instead,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,supporting,1
./state-of-the-union-corpus-1989-2017/Clinton_1996.txt,near,1
